Товарное слово в проме,Категории_allbiz_step_3_CAT1,Категории_allbiz_step_3_CAT2,Категории_allbiz_step_3__LEN,Новая Категория 1_ANTON,Новая Категория 2_ANTON,Товар или услуга_ANTON,count_ANTON,allbiz_cat,allbiz_weights
шпон,"Дерево, пиломатериалы",Изделия из древесины,1,"Дерево, пиломатериалы",Изделия из древесины,товар,102,"Дерево, пиломатериалы / Изделия из древесины",2
водосчетчик,"Вода, газ и тепло",Монтаж приборов учета воды и тепла,2,Электроника,Электронные компоненты,товар,102,"Вода, газ и тепло / Монтаж приборов учета воды и тепла",1
водосчетчик,Электроника,Электронные компоненты,2,Электроника,Электронные компоненты,товар,102,Электроника / Электронные компоненты,3
ворота_секционные,Стройматериалы,"Ворота, заборы, калитки",2,Стройматериалы,"Ворота, заборы, калитки",товар,102,"Стройматериалы / Ворота, заборы, калитки",1
термопреобразователь,Приборы и автоматика,"Приборы лабораторные, поверочные и испытательные",2,Инструменты,Измерительные инструменты,товар,102,"Приборы и автоматика / Приборы лабораторные, поверочные и испытательные",3
ворота_секционные,Недвижимость,Монтаж ворот и воротных систем,2,Стройматериалы,"Ворота, заборы, калитки",товар,102,Недвижимость / Монтаж ворот и воротных систем,2
водосчетчик,Приборы и автоматика,"Измерительные приборы, устройства и системы",2,Электроника,Электронные компоненты,товар,102,"Приборы и автоматика / Измерительные приборы, устройства и системы",1
наградная_атрибутика,Предметы искусства,Оборудование и материалы для творчества,1,Предметы искусства,Оборудование и материалы для творчества,товар,101,Предметы искусства / Оборудование и материалы для творчества,3
защелка,Дом и сад,Товары и продукция для дома,1,Стройматериалы,"Окна, двери, перегородки",товар,101,Дом и сад / Товары и продукция для дома,2
защелка,Стройматериалы,"Окна, двери, перегородки",1,Стройматериалы,"Окна, двери, перегородки",товар,101,"Стройматериалы / Окна, двери, перегородки",2
конфорка,Бытовая техника,Кухонная техника,1,Бытовая техника,Кухонная техника,товар,101,Бытовая техника / Кухонная техника,1
наградная_атрибутика,Подарки и сувениры,Сувенирная продукция,1,Предметы искусства,Оборудование и материалы для творчества,товар,101,Подарки и сувениры / Сувенирная продукция,2
книга,Бумага и картон,Материалы для целлюлозно-бумажной промышленности,1,Бумага и картон,Материалы для целлюлозно-бумажной промышленности,товар,101,Бумага и картон / Материалы для целлюлозно-бумажной промышленности,3
книга,Полиграфия,Книги и брошюры,1,Бумага и картон,Материалы для целлюлозно-бумажной промышленности,товар,101,Полиграфия / Книги и брошюры,1
торт,Продукты и напитки,Производство продуктов питания на заказ,2,Продукты и напитки,"Продукция хлебобулочная, кондитерская и сладости",товар,101,Продукты и напитки / Производство продуктов питания на заказ,2
торт,Продукты и напитки,Хлебопекарни,2,Продукты и напитки,"Продукция хлебобулочная, кондитерская и сладости",товар,101,Продукты и напитки / Хлебопекарни,3
услуга_изготовления_аудиоролика,"Маркетинг, маркетинговые услуги",Рекламные услуги,3,"Маркетинг, маркетинговые услуги",Рекламные услуги,услуги,101,"Маркетинг, маркетинговые услуги / Рекламные услуги",1
торт,Продукты и напитки,"Продукция хлебобулочная, кондитерская и сладости",2,Продукты и напитки,"Продукция хлебобулочная, кондитерская и сладости",товар,101,"Продукты и напитки / Продукция хлебобулочная, кондитерская и сладости",1
дроссель,Электротехника,Оборудование для производства электротехники,1,Электроника,Электронные компоненты>,товар,101,Электротехника / Оборудование для производства электротехники,1
дроссель,Электроника,Электронные компоненты,1,Электроника,Электронные компоненты>,товар,101,Электроника / Электронные компоненты,2
услуга_изготовления_аудиоролика,Телекоммуникации,Телевидение и радиовещание,3,"Маркетинг, маркетинговые услуги",Рекламные услуги,услуги,101,Телекоммуникации / Телевидение и радиовещание,2
услуга_изготовления_аудиоролика,Предметы искусства,Услуги в области радиовещания и телевидения,3,"Маркетинг, маркетинговые услуги",Рекламные услуги,услуги,101,Предметы искусства / Услуги в области радиовещания и телевидения,1
трап,"Вода, газ и тепло",Канализационное оборудование,1,"Вода, газ и тепло",Канализационное оборудование,товар,101,"Вода, газ и тепло / Канализационное оборудование",1
трап,Промышленность,"Технологическое оборудование, линии и заводы",1,"Вода, газ и тепло",Канализационное оборудование,товар,101,"Промышленность / Технологическое оборудование, линии и заводы",3
услуга_ремонта_карданного_вала,Авто-мото-велотехника,Обслуживание и ремонт автотранспорта,1,Авто-мото-велотехника,Обслуживание и ремонт автотранспорта,услуги,101,Авто-мото-велотехника / Обслуживание и ремонт автотранспорта,1
услуга_ремонта_карданного_вала,Авто-мото-велотехника,Ремонт легковых автомобилей,1,Авто-мото-велотехника,Обслуживание и ремонт автотранспорта,услуги,101,Авто-мото-велотехника / Ремонт легковых автомобилей,1
электрокардиограф,Медицинская техника,Оборудование для физиотерапии и реабилитации,1,Медицинская техника,Оборудование для физиотерапии и реабилитации,товар,101,Медицинская техника / Оборудование для физиотерапии и реабилитации,3
электрокардиограф,Медицинская техника,Диагностическое медицинское оборудование,1,Медицинская техника,Оборудование для физиотерапии и реабилитации,товар,101,Медицинская техника / Диагностическое медицинское оборудование,1
услуга_изготовления_аудиоролика,Предметы искусства,Студии звукозаписи,3,"Маркетинг, маркетинговые услуги",Рекламные услуги,услуги,101,Предметы искусства / Студии звукозаписи,1
услуга_замены_оборудования,Промышленность,"Ремонт, монтаж, наладка специального оборудования",9,Сервисное оборудование,Аренда сервисного оборудования,услуги,100,"Промышленность / Ремонт, монтаж, наладка специального оборудования",2
услуга_замены_оборудования,Строительная техника,Обслуживание строительной техники,9,Сервисное оборудование,Аренда сервисного оборудования,услуги,100,Строительная техника / Обслуживание строительной техники,2
услуга_замены_оборудования,Промышленность,"Ремонт, монтаж, наладка промышленного оборудования",9,Сервисное оборудование,Аренда сервисного оборудования,услуги,100,"Промышленность / Ремонт, монтаж, наладка промышленного оборудования",1
услуга_замены_оборудования,Приборы и автоматика,Техническое обслуживание и ремонт приборов,9,Сервисное оборудование,Аренда сервисного оборудования,услуги,100,Приборы и автоматика / Техническое обслуживание и ремонт приборов,2
молоток_отбойный,Инструменты,Электроинструменты,2,Инструменты,Электроинструменты,товар,100,Инструменты / Электроинструменты,3
услуга_замены_оборудования,Деловые услуги,Сервисное обслуживание потребителей,9,Сервисное оборудование,Аренда сервисного оборудования,услуги,100,Деловые услуги / Сервисное обслуживание потребителей,3
услуга_замены_оборудования,Деловые услуги,Техническая поддержка и обслуживание,9,Сервисное оборудование,Аренда сервисного оборудования,услуги,100,Деловые услуги / Техническая поддержка и обслуживание,2
услуга_замены_оборудования,Электротехника,Обслуживание и ремонт электрооборудования,9,Сервисное оборудование,Аренда сервисного оборудования,услуги,100,Электротехника / Обслуживание и ремонт электрооборудования,1
услуга_замены_оборудования,Промышленность,Обслуживание оборудования,9,Сервисное оборудование,Аренда сервисного оборудования,услуги,100,Промышленность / Обслуживание оборудования,1
молоток_отбойный,Строительная техника,Аренда строительной техники и оборудования,2,Инструменты,Электроинструменты,товар,100,Строительная техника / Аренда строительной техники и оборудования,3
услуга_замены_оборудования,Инструменты,Ремонт специального инструмента,9,Сервисное оборудование,Аренда сервисного оборудования,услуги,100,Инструменты / Ремонт специального инструмента,3
услуга_1с_отчетность,Деловые услуги,Бухгалтерские услуги и сопровождение,2,Деловые услуги,Бухгалтерские услуги и сопровождение,услуги,100,Деловые услуги / Бухгалтерские услуги и сопровождение,1
услуга_замены_оборудования,Сервисное оборудование,Аренда сервисного оборудования,9,Сервисное оборудование,Аренда сервисного оборудования,услуги,100,Сервисное оборудование / Аренда сервисного оборудования,2
услуга_1с_отчетность,ИТ Услуги,Разработка и внедрение программного обеспечения,2,Деловые услуги,Бухгалтерские услуги и сопровождение,услуги,100,ИТ Услуги / Разработка и внедрение программного обеспечения,1
услуга_1с_отчетность,ИТ Услуги,Настройка программ,2,Деловые услуги,Бухгалтерские услуги и сопровождение,услуги,100,ИТ Услуги / Настройка программ,1
гайковерт,Инструменты,Специальный инструмент,1,Инструменты,Электроинструменты,товар,100,Инструменты / Специальный инструмент,1
гайковерт,Инструменты,Электроинструменты,1,Инструменты,Электроинструменты,товар,100,Инструменты / Электроинструменты,2
воздухоотводчик,Стройматериалы,Системы вентиляции и кондиционирования,3,"Вода, газ и тепло","Трубы для воды, газа, тепла",товар,100,Стройматериалы / Системы вентиляции и кондиционирования,3
накопитель,Компьютеры и ПО,Компьютерное аппаратное обеспечение,1,Компьютеры и ПО,Компьютерное аппаратное обеспечение,товар,100,Компьютеры и ПО / Компьютерное аппаратное обеспечение,3
воздухоотводчик,Промышленность,Промышленное климатическое оборудование,3,"Вода, газ и тепло","Трубы для воды, газа, тепла",товар,100,Промышленность / Промышленное климатическое оборудование,3
воздухоотводчик,"Вода, газ и тепло",Трубопроводная арматура,3,"Вода, газ и тепло","Трубы для воды, газа, тепла",товар,100,"Вода, газ и тепло / Трубопроводная арматура",3
воздухоотводчик,"Вода, газ и тепло","Трубы для воды, газа, тепла",3,"Вода, газ и тепло","Трубы для воды, газа, тепла",товар,100,"Вода, газ и тепло / Трубы для воды, газа, тепла",2
молоток_отбойный,Инструменты,Строительный инструмент,2,Инструменты,Электроинструменты,товар,100,Инструменты / Строительный инструмент,1
стремянка,Стройматериалы,"Кровельные и фасадные материалы, битум",1,Инструменты,Оборудование для мастерской,товар,100,"Стройматериалы / Кровельные и фасадные материалы, битум",3
накопитель,Телекоммуникации,Сетевое оборудование и инструменты,1,Компьютеры и ПО,Компьютерное аппаратное обеспечение,товар,100,Телекоммуникации / Сетевое оборудование и инструменты,3
трубка_пвх,Резина и пластмассы,Пластмассы и пластики,1,Резина и пластмассы,Пластмассы и пластики,товар,100,Резина и пластмассы / Пластмассы и пластики,1
кофе_в_капсулах,Бытовая техника,Кухонная техника,2,Продукты и напитки,Напитки,товар,100,Бытовая техника / Кухонная техника,2
услуга_ремонта_двс,Авто-мото-велотехника,Ремонт и техническое обслуживание грузовиков,3,Авто-мото-велотехника,Обслуживание и ремонт автотранспорта,услуги,100,Авто-мото-велотехника / Ремонт и техническое обслуживание грузовиков,1
услуга_ремонта_двс,Авто-мото-велотехника,Ремонт легковых автомобилей,3,Авто-мото-велотехника,Обслуживание и ремонт автотранспорта,услуги,100,Авто-мото-велотехника / Ремонт легковых автомобилей,1
услуга_ремонта_двс,Авто-мото-велотехника,Обслуживание и ремонт автотранспорта,3,Авто-мото-велотехника,Обслуживание и ремонт автотранспорта,услуги,100,Авто-мото-велотехника / Обслуживание и ремонт автотранспорта,1
услуга_видеонаблюдения,Безопасность и защита,"Монтаж систем безопасности, связи, сигнализации",3,Безопасность и защита,Охрана и обеспечение безопасности,услуги,100,"Безопасность и защита / Монтаж систем безопасности, связи, сигнализации",1
услуга_видеонаблюдения,Безопасность и защита,"Проектирование, монтаж систем безопасности",3,Безопасность и защита,Охрана и обеспечение безопасности,услуги,100,"Безопасность и защита / Проектирование, монтаж систем безопасности",1
услуга_видеонаблюдения,Безопасность и защита,Обслуживание систем безопасности,3,Безопасность и защита,Охрана и обеспечение безопасности,услуги,100,Безопасность и защита / Обслуживание систем безопасности,1
услуга_видеонаблюдения,Безопасность и защита,Охрана и обеспечение безопасности,3,Безопасность и защита,Охрана и обеспечение безопасности,услуги,100,Безопасность и защита / Охрана и обеспечение безопасности,2
услуга_ремонта_двс,Авто-мото-велотехника,Ремонт и техническое обслуживание автомобильных приборов,3,Авто-мото-велотехника,Обслуживание и ремонт автотранспорта,услуги,100,Авто-мото-велотехника / Ремонт и техническое обслуживание автомобильных приборов,1
мотопомпа,Промышленность,Промышленная гидравлика и пневматика,5,Промышленность,Промышленная гидравлика и пневматика,товар,100,Промышленность / Промышленная гидравлика и пневматика,1
стремянка,Инструменты,Оборудование для мастерской,1,Инструменты,Оборудование для мастерской,товар,100,Инструменты / Оборудование для мастерской,3
саженцы,Сельское хозяйство,Семена и посадочный материал,1,Сельское хозяйство,Семена и посадочный материал,товар,100,Сельское хозяйство / Семена и посадочный материал,1
пускатель,Электротехника,"Электроаппараты, щитовое оборудование и арматура",2,Приборы и автоматика,Приборы и устройства автоматики и телемеханики,товар,100,"Электротехника / Электроаппараты, щитовое оборудование и арматура",1
пускатель,Электротехника,Реле и разъемы,2,Приборы и автоматика,Приборы и устройства автоматики и телемеханики,товар,100,Электротехника / Реле и разъемы,1
кофе_в_капсулах,Продукты и напитки,Напитки,2,Продукты и напитки,Напитки,товар,100,Продукты и напитки / Напитки,1
пускатель,Приборы и автоматика,Приборы и устройства автоматики и телемеханики,2,Приборы и автоматика,Приборы и устройства автоматики и телемеханики,товар,100,Приборы и автоматика / Приборы и устройства автоматики и телемеханики,2
оправка,Инструменты,Комплектующие и запчасти к разному инструменту,2,Авто-мото-велотехника,Оборудование для обустройства дорог,товар,99,Инструменты / Комплектующие и запчасти к разному инструменту,3
кабель_питания,Электротехника,"Электрические кабели, провода и шнуры",1,Электротехника,Источники бесперебойного питания (ИБП),товар,99,"Электротехника / Электрические кабели, провода и шнуры",1
кабель_питания,Электротехника,Источники бесперебойного питания (ИБП),1,Электротехника,Источники бесперебойного питания (ИБП),товар,99,Электротехника / Источники бесперебойного питания (ИБП),2
услуга_порошковой_покраски,Промышленность,Защита металлических конструкций,2,Промышленность,Производственные услуги,услуги,99,Промышленность / Защита металлических конструкций,3
услуга_порошковой_покраски,Металлы и прокат,Обработка металла и металлического проката,2,Промышленность,Производственные услуги,услуги,99,Металлы и прокат / Обработка металла и металлического проката,1
услуга_порошковой_покраски,Промышленность,Производственные услуги,2,Промышленность,Производственные услуги,услуги,99,Промышленность / Производственные услуги,2
оправка,Инструменты,Металлорежущий инструмент,2,Авто-мото-велотехника,Оборудование для обустройства дорог,товар,99,Инструменты / Металлорежущий инструмент,2
патч-корд,Компьютеры и ПО,"Компьютерная техника, комплектующие и аксессуары",2,Компьютеры и ПО,"Компьютерная техника, комплектующие и аксессуары",товар,99,"Компьютеры и ПО / Компьютерная техника, комплектующие и аксессуары",1
оправка,Авто-мото-велотехника,Оборудование для обустройства дорог,2,Авто-мото-велотехника,Оборудование для обустройства дорог,товар,99,Авто-мото-велотехника / Оборудование для обустройства дорог,3
патч-корд,Телекоммуникации,Сетевое оборудование и инструменты,2,Компьютеры и ПО,"Компьютерная техника, комплектующие и аксессуары",товар,99,Телекоммуникации / Сетевое оборудование и инструменты,1
брусчатка,Стройматериалы,Сыпучие и дорожно-строительные материалы,1,Стройматериалы,Сыпучие и дорожно-строительные материалы,товар,99,Стройматериалы / Сыпучие и дорожно-строительные материалы,1
козырек,Стройматериалы,Металлоизделия строительного назначения,2,Мебель и интерьер,Предметы интерьера и декора,товар,99,Стройматериалы / Металлоизделия строительного назначения,2
козырек,Резина и пластмассы,Пластмассы и пластики,2,Мебель и интерьер,Предметы интерьера и декора,товар,99,Резина и пластмассы / Пластмассы и пластики,3
козырек,Мебель и интерьер,Предметы интерьера и декора,2,Мебель и интерьер,Предметы интерьера и декора,товар,99,Мебель и интерьер / Предметы интерьера и декора,3
брусчатка,Стройматериалы,Оборудование для производства стройматериалов,1,Стройматериалы,Сыпучие и дорожно-строительные материалы,товар,99,Стройматериалы / Оборудование для производства стройматериалов,2
услуга_заправки,Торговля и склад,Резервуарные парки,4,Авто-мото-велотехника,Обслуживание и ремонт автотранспорта,услуги,99,Торговля и склад / Резервуарные парки,3
услуга_заправки,Логистические услуги,Перевозка грузов автотранспортом,4,Авто-мото-велотехника,Обслуживание и ремонт автотранспорта,услуги,99,Логистические услуги / Перевозка грузов автотранспортом,3
услуга_заправки,Авто-мото-велотехника,Обслуживание и ремонт автотранспорта,4,Авто-мото-велотехника,Обслуживание и ремонт автотранспорта,услуги,99,Авто-мото-велотехника / Обслуживание и ремонт автотранспорта,1
скотч,Стройматериалы,"Тепло-, звуко-, шумо, влагоизолирующие материалы",7,Стройматериалы,"Тепло-, звуко-, шумо, влагоизолирующие материалы",товар,99,"Стройматериалы / Тепло-, звуко-, шумо, влагоизолирующие материалы",3
презентация,Офисное оборудование,Оборудование для обучения и презентаций,3,"Маркетинг, маркетинговые услуги",Рекламные услуги,товар,99,Офисное оборудование / Оборудование для обучения и презентаций,3
услуга_печати_на_ткани,Издательство и полиграфия,Оперативная полиграфия,1,Издательство и полиграфия,Оперативная полиграфия,услуги,99,Издательство и полиграфия / Оперативная полиграфия,3
фурнитура,Мебель и интерьер,Мебельные комплектующие и фурнитура,3,Мебель и интерьер,Мебель специальная,товар,99,Мебель и интерьер / Мебельные комплектующие и фурнитура,1
фурнитура,Одежда и обувь,Швейная фурнитура,3,Мебель и интерьер,Мебель специальная,товар,99,Одежда и обувь / Швейная фурнитура,1
фурнитура,Мебель и интерьер,Мебель специальная,3,Мебель и интерьер,Мебель специальная,товар,99,Мебель и интерьер / Мебель специальная,3
презентация,Маркетинговые услуги,Презентационные услуги,3,"Маркетинг, маркетинговые услуги",Рекламные услуги,товар,99,Маркетинговые услуги / Презентационные услуги,1
фурнитура,Стройматериалы,"Окна, двери, перегородки",3,Мебель и интерьер,Мебель специальная,товар,99,"Стройматериалы / Окна, двери, перегородки",3
презентация,Рекламные услуги,Производство презентационных и рекламных роликов,3,"Маркетинг, маркетинговые услуги",Рекламные услуги,товар,99,Рекламные услуги / Производство презентационных и рекламных роликов,2
линейка,Инструменты,Слесарно-монтажные инструменты,1,Офисное оборудование,Канцтовары,товар,99,Инструменты / Слесарно-монтажные инструменты,3
линейка,Офисное оборудование,Канцтовары,1,Офисное оборудование,Канцтовары,товар,99,Офисное оборудование / Канцтовары,3
презентация,"Маркетинг, маркетинговые услуги",Рекламные услуги,3,"Маркетинг, маркетинговые услуги",Рекламные услуги,товар,99,"Маркетинг, маркетинговые услуги / Рекламные услуги",2
услуга_печати_на_ткани,Текстиль и кожа,"Набивка, печать на ткани и текстильных изделиях",1,Издательство и полиграфия,Оперативная полиграфия,услуги,99,"Текстиль и кожа / Набивка, печать на ткани и текстильных изделиях",1
лук_репчатый,Сельское хозяйство,Выращивание сельскохозяйственных культур,1,Продукты и напитки,"Овощи, фрукты, зелень",товар,98,Сельское хозяйство / Выращивание сельскохозяйственных культур,1
повидло,Продукты и напитки,Бакалея,2,Продукты и напитки,Бакалея,товар,98,Продукты и напитки / Бакалея,3
морепродукты,Сельское хозяйство,Рыбоводство и рыболовство,2,Продукты и напитки,"Рыба, морепродукты",товар,98,Сельское хозяйство / Рыбоводство и рыболовство,3
морепродукты,Продукты и напитки,"Рыба, морепродукты",2,Продукты и напитки,"Рыба, морепродукты",товар,98,"Продукты и напитки / Рыба, морепродукты",1
лук_репчатый,Продукты и напитки,"Овощи, фрукты, зелень",1,Продукты и напитки,"Овощи, фрукты, зелень",товар,98,"Продукты и напитки / Овощи, фрукты, зелень",2
звено,Спорт и отдых,Спортивное оборудование и снаряжение,3,"Вода, газ и тепло",Трубопроводная арматура,товар,98,Спорт и отдых / Спортивное оборудование и снаряжение,3
звено,"Вода, газ и тепло",Трубопроводная арматура,3,"Вода, газ и тепло",Трубопроводная арматура,товар,98,"Вода, газ и тепло / Трубопроводная арматура",3
звено,Строительная техника,Запчасти к строительному оборудованию и технике,3,"Вода, газ и тепло",Трубопроводная арматура,товар,98,Строительная техника / Запчасти к строительному оборудованию и технике,3
звено,Промышленность,Конвейерное оборудование,3,"Вода, газ и тепло",Трубопроводная арматура,товар,98,Промышленность / Конвейерное оборудование,2
жалюзи_горизонтальные,Стройматериалы,"Окна, двери, перегородки",2,Стройматериалы,"Окна, двери, перегородки",товар,98,"Стройматериалы / Окна, двери, перегородки",1
услуга_компьютерной_диагностики,Компьютеры и ПО,Диагностика компьютерных систем,2,Компьютеры и ПО,Установка и настройка компьютерной техники,услуги,98,Компьютеры и ПО / Диагностика компьютерных систем,1
повидло,Сельское хозяйство,"Переработка и хранение овощей, ягод, фруктов",2,Продукты и напитки,Бакалея,товар,98,"Сельское хозяйство / Переработка и хранение овощей, ягод, фруктов",2
электролит,Электротехника,"Электроаппараты, щитовое оборудование и арматура",2,Электротехника,"Электроаппараты, щитовое оборудование и арматура",товар,98,"Электротехника / Электроаппараты, щитовое оборудование и арматура",3
услуга_компьютерной_диагностики,Компьютеры и ПО,Ремонт и модернизация компьютеров,2,Компьютеры и ПО,Установка и настройка компьютерной техники,услуги,98,Компьютеры и ПО / Ремонт и модернизация компьютеров,1
услуга_компьютерной_диагностики,Компьютеры и ПО,Установка и настройка компьютерной техники,2,Компьютеры и ПО,Установка и настройка компьютерной техники,услуги,98,Компьютеры и ПО / Установка и настройка компьютерной техники,1
сетевая_карта,Телекоммуникации,Сетевое оборудование и инструменты,1,Компьютеры и ПО,"Компьютерная техника, комплектующие и аксессуары",товар,98,Телекоммуникации / Сетевое оборудование и инструменты,1
сетевая_карта,Компьютеры и ПО,"Компьютерная техника, комплектующие и аксессуары",1,Компьютеры и ПО,"Компьютерная техника, комплектующие и аксессуары",товар,98,"Компьютеры и ПО / Компьютерная техника, комплектующие и аксессуары",1
электролит,Металлы и прокат,"Цветные металлы и сплавы, прокат",2,Электротехника,"Электроаппараты, щитовое оборудование и арматура",товар,98,"Металлы и прокат / Цветные металлы и сплавы, прокат",3
электролит,Электротехника,Источники бесперебойного питания (ИБП),2,Электротехника,"Электроаппараты, щитовое оборудование и арматура",товар,98,Электротехника / Источники бесперебойного питания (ИБП),3
бревно_березовое,"Дерево, пиломатериалы",Заготовка леса и пиловочника,4,"Дерево, пиломатериалы",Изделия из древесины,товар,98,"Дерево, пиломатериалы / Заготовка леса и пиловочника",1
бревно_березовое,Сельское хозяйство,Лесоводство и лесозаготовки,4,"Дерево, пиломатериалы",Изделия из древесины,товар,98,Сельское хозяйство / Лесоводство и лесозаготовки,2
жалюзи_горизонтальные,Резина и пластмассы,Пластмассы и пластики,2,Стройматериалы,"Окна, двери, перегородки",товар,98,Резина и пластмассы / Пластмассы и пластики,3
бревно_березовое,"Дерево, пиломатериалы",Заготовки и полуфабрикаты из древесины,4,"Дерево, пиломатериалы",Изделия из древесины,товар,98,"Дерево, пиломатериалы / Заготовки и полуфабрикаты из древесины",1
бревно_березовое,"Дерево, пиломатериалы",Заготовка древесины,4,"Дерево, пиломатериалы",Изделия из древесины,товар,98,"Дерево, пиломатериалы / Заготовка древесины",1
бревно_березовое,"Дерево, пиломатериалы",Изделия из древесины,4,"Дерево, пиломатериалы",Изделия из древесины,товар,98,"Дерево, пиломатериалы / Изделия из древесины",1
жалюзи_горизонтальные,"Дерево, пиломатериалы",Изделия из древесины,2,Стройматериалы,"Окна, двери, перегородки",товар,98,"Дерево, пиломатериалы / Изделия из древесины",3
услуга_уборки_офиса,Дом и сад,Уборка и чистка домов,3,Бытовые услуги,"Уборка, клининг",услуги,98,Дом и сад / Уборка и чистка домов,1
жалюзи,Стройматериалы,"Окна, двери, перегородки",1,Стройматериалы,"Окна, двери, перегородки",товар,98,"Стройматериалы / Окна, двери, перегородки",2
услуга_ремонта_гидравлической_тележки,Промышленность,"Ремонт, монтаж, наладка специального оборудования",2,Промышленность,"Ремонт, монтаж и наладка",услуги,98,"Промышленность / Ремонт, монтаж, наладка специального оборудования",2
нарукавник,Одежда и обувь,Прочее,3,Здоровье и красота,Товары для здоровья и красоты,товар,98,Одежда и обувь / Прочее,2
нарукавник,одежда и обувь,,3,Здоровье и красота,Товары для здоровья и красоты,товар,98,,3
нарукавник,Одежда и обувь,Спецодежда рабочая и профессиональная,3,Здоровье и красота,Товары для здоровья и красоты,товар,98,Одежда и обувь / Спецодежда рабочая и профессиональная,1
нарукавник,Здоровье и красота,Товары для здоровья и красоты,3,Здоровье и красота,Товары для здоровья и красоты,товар,98,Здоровье и красота / Товары для здоровья и красоты,3
услуга_уборки_офиса,Бытовые услуги,Уборка профессиональная помещений и территорий,3,Бытовые услуги,"Уборка, клининг",услуги,98,Бытовые услуги / Уборка профессиональная помещений и территорий,1
жалюзи,"Дерево, пиломатериалы",Изделия из древесины,1,Стройматериалы,"Окна, двери, перегородки",товар,98,"Дерево, пиломатериалы / Изделия из древесины",3
